,smiles,mols
814,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF110D0>
815,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF112B0>
816,CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF11990>
817,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF11300>
818,CC12CCC3C(C1CCC2(C)O)CCC4C3(COC(=O)C4)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF11760>
819,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF11670>
820,CC12CCC3C(C1CCC2OC(=O)CCC4CCCC4)CCC5=CC(=O)CCC35C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF11350>
821,CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF11E40>
822,CC(=O)[O-].CC(=O)[O-].[Ca+2],<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF11C60>
823,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+],<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF11170>
824,C(C(F)(F)F)(C(F)(F)F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293300>
825,CC1(OC2CC3C4CCC5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)CO)C)O)F)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A032934E0>
826,C(C(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-])O[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000023A03293530>
827,CC(=O)CC(C1=CC=CC=C1)C2=C(OC3=CC=CC=C3C2=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293CB0>
828,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000023A032938A0>
829,C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293E90>
830,CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293EE0>
831,C(CNCCNCCNCCN)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293DA0>
832,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N.C(CS(=O)(=O)O)O.C(CS(=O)(=O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293F80>
833,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)O)O.[Mg+2],<rdkit.Chem.rdchem.Mol object at 0x0000023A032935D0>
834,C(=O)(O)[O-].[Na+],<rdkit.Chem.rdchem.Mol object at 0x0000023A032937B0>
835,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293DF0>
836,CC(=O)CC(C1=CC=C(C=C1)[N+](=O)[O-])C2=C(OC3=CC=CC=C3C2=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293440>
837,C1=CC=C2C=CC=C2C=C1,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293D50>
838,C(C(C(C(C(C(=O)O)O)O)O)O)O.C(C(C(C(C(C(=O)O)O)O)O)O)O.[Fe],<rdkit.Chem.rdchem.Mol object at 0x0000023A032931C0>
839,C1CCN(CC1)C2(CCN(CC2)CCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293B70>
840,C1CN(CCN1CCCN2C3=CC=CC=C3C=CC4=CC=CC=C42)CCO,<rdkit.Chem.rdchem.Mol object at 0x0000023A032933A0>
841,CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293260>
842,CCC(C1=CC=CC=C1)C2=C(OC3=CC=CC=C3C2=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293210>
843,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293080>
844,C(=O)([O-])[O-].[Ca+2],<rdkit.Chem.rdchem.Mol object at 0x0000023A03293350>
845,C(CC(=O)O)CO,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293940>
846,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)COC(=O)CCC5CCCC5)O)C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293AD0>
847,CC1CC2C(CCC3(C2CCC3(C(=O)C)O)C)C4(C1=CC(=O)CC4)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293E40>
848,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Cl.CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A032936C0>
849,[Li+].[Li+].C(=O)([O-])[O-],<rdkit.Chem.rdchem.Mol object at 0x0000023A03293620>
850,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A032932B0>
851,C1CN(CCN1CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293BC0>
852,CC1(OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293170>
853,CN(C)CCCOC1=NN(C2=CC=CC=C21)CC3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293030>
854,C1C(C2C(O1)C(CO2)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293760>
855,CCCCCCCCCCCCCCCCCCCCCCO,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293490>
856,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Ca+2].[Ca+2].[Ca+2],<rdkit.Chem.rdchem.Mol object at 0x0000023A03293850>
857,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293B20>
858,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293580>
859,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[K+].[K+].[K+],<rdkit.Chem.rdchem.Mol object at 0x0000023A03293A80>
860,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000023A03293710>
861,CCNC1=NC(=NC(=N1)SC)NC(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293C60>
862,CN(C)C1=CC=C(C=C1)C=CC2=CC=NC3=CC=CC=C23,<rdkit.Chem.rdchem.Mol object at 0x0000023A032930D0>
863,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293F30>
864,C1=CC(=CC=C1C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-])O,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293800>
865,CN(C)CCCN1C2=CC=CC=C2SC3=C1N=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293670>
866,[OH-].[OH-].[Mg+2],<rdkit.Chem.rdchem.Mol object at 0x0000023A03293990>
867,O=[Mg],<rdkit.Chem.rdchem.Mol object at 0x0000023A03293C10>
868,O=[Zn],<rdkit.Chem.rdchem.Mol object at 0x0000023A03293D00>
869,[O-2].[O-2].[O-2].[As+3].[As+3],<rdkit.Chem.rdchem.Mol object at 0x0000023A032933F0>
870,CC1CCN(CC1)CCCC(=O)C2=CC=C(C=C2)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293A30>
871,CC1=CC(=CC(=C1)OCC2CNC(=O)O2)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A032939E0>
872,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A03293120>
873,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA580>
874,CCCCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CO,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCAF30>
875,C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)O)OC5=C3C=CC(=C5)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCAC60>
876,C1C(C(OC1N2C=NC(=NC2=O)N)CO)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA7B0>
877,C1CN(CCN1CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCABC0>
878,CCN(CC)CCCNCC1=CC(=C2C=CC=NC2=C1O)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA210>
879,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA670>
880,CC1=CC2C(CCC3(C2CCC3(C(=O)C)O)C)C4(C1=CC(=O)CC4)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA8A0>
881,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCADF0>
882,CCC(=O)OCC(=O)C1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)OC(=O)CC,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCAE40>
883,CC(C1=CC=CC=N1)C2=C(CC3=CC=CC=C32)CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA350>
884,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O.C1CNCCN1,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA620>
885,[Fe],<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA300>
886,[Cr],<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA3A0>
887,[Gd],<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCAAD0>
888,[Au],<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA0D0>
889,[Zn],<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA530>
890,S=[Se],<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA490>
891,[O-]S(=O)(=O)[O-].[Fe+2],<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA5D0>
892,[O-]S(=O)(=O)[O-].[Ba+2],<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA440>
893,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA4E0>
894,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA030>
895,CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34.CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA710>
896,C(C(C(C(C(C=O)O)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCAEE0>
897,CC(=O)NC1C(C(C(OC1O)CO)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)O)OC4C(C(C(C(O4)C(=O)O)O)O)O)NC(=O)C)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCAD00>
898,C[Si](C)(C)O[Si](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA800>
899,CC(=O)NC1C(C(C(OC1O)OS(=O)(=O)O)O)OC2C(C(C(C(O2)C(=O)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA120>
900,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA260>
901,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CCCCC3,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCAA80>
902,C(P(=O)(O)O)(P(=O)(O)O)(Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA850>
903,C1C(C1[NH3+])C2=CC=CC=C2.C1C(C1[NH3+])C2=CC=CC=C2.[O-]S(=O)(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA6C0>
904,CS(=O)(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCAA30>
905,CC1=C(C(=CC=C1)C)NC(=O)C2=CC(=C(C=C2O)Cl)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCAB20>
906,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA760>
907,C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA1C0>
908,C1=CC2=C(C(=C1)OCC(COC3=CC4=C(C=C3)OC(=CC4=O)C(=O)O)O)C(=O)C=C(O2)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA940>
909,C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA3F0>
910,CC12CCC3C(=CCC4=C3C=CC(=C4)OS(=O)(=O)O)C1CCC2=O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA2B0>
911,[Li+].[AlH4-],<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA8F0>
912,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C.C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCA170>
913,CCOC(=O)C1(CCC=CC1N(C)C)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCAD50>
914,CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCADA0>
915,CCOC(=O)N1C=CN(C1=S)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FBCAE90>
916,C(C(=O)O)C(CC(=O)[O-])(C(=O)[O-])O.[Fe],<rdkit.Chem.rdchem.Mol object at 0x0000023A06B95940>
917,C(=O)(N)N.OO,<rdkit.Chem.rdchem.Mol object at 0x0000023A06B95BC0>
918,CC(=O)[O-].[K+],<rdkit.Chem.rdchem.Mol object at 0x0000023A06B959E0>
919,CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CCC4(C(=O)CO)O)C)O)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A06B95170>
920,CC(C(C1=CC=C(C=C1)O)O)NCCC2=CC=C(C=C2)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A06B95DA0>
921,CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A06B95D50>
922,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)OP(=O)(O)O)O)O)C(C)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A06B950D0>
923,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)O)C)O)F)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A06B953A0>
924,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A06B956C0>
925,C[NH+]1CCCC(=C(C2=CC=CS2)C3=CC=CS3)C1.C1=CC=C(C(=C1)C(=O)C2=CC=C(C=C2)O)C(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000023A06B95440>
926,CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A06B95E40>
927,CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D1E8F0>
928,C1CC(C1)(C(=O)O)C(=O)O.N.N.[Pt],<rdkit.Chem.rdchem.Mol object at 0x0000023A09D1EE90>
929,CC1=CC(=O)N(C(=C1)C2CCCCC2)O.C(CO)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D1E490>
930,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D1E990>
931,CC(=O)OC1CC2CCC3C(C2(CC1N4CCCCC4)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D1EDF0>
932,CC1(C2CCC(C1C2)CCOCC[N+]3(CCOCC3)CC4=CC(=C(C=C4Br)OC)OC)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D1E260>
933,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D1EB70>
934,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CCCCC34,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D1E5D0>
935,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D1E030>
936,CC1=CC(=C(C(=C1C=CC(=CC=CC(=CC(=O)O)C)C)C)C)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D1E440>
937,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D1E2B0>
938,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)NC4C=C(C(C(C4O)O)O)CO,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D1E1C0>
939,CC1=CC(=CC=C1)NC2=C(C=NC=C2)S(=O)(=O)NC(=O)NC(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D26300>
940,C(C(F)(F)F)(OC(F)F)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D26580>
941,CN(C)CCN(C)N1C=C(C2=CC=CC=C21)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D26BC0>
942,CC(=O)N(C)C1=C(C(=C(C(=C1I)C(=O)NCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)C(=O)NCCO)I)I)C(=O)NC)I.CNCC(C(C(C(CO)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D263A0>
943,COC1=CC2=NNN=C2C=C1C(=O)NCC3CCCN3CC=C,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D26D00>
944,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D26A30>
945,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000023A09D260D0>
946,CC(OC(=O)C)OC(=O)C1=C(CSC2N1C(=O)C2NC(=O)C(=NOC)C3=CC=CO3)COC(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D261C0>
947,C1=CC(=CN=C1)C(=O)NCCO[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000023A09D26350>
948,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D26EE0>
949,CCC(=O)OC1(C(CC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C)C(=O)CCl,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D26F80>
950,CC(C)(CC1=CNC2=CC=CC=C21)NCC(COC3=CC=CC=C3C#N)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D26A80>
951,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D37210>
952,C1C(C(C(C(N1CCO)CO)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D376C0>
953,CCCCN1CC(C(C(C1CO)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D37760>
954,CCCCCCCCCC(=O)OC1(CCN(CC1)CCCC(=O)C2=CC=C(C=C2)F)C3=CC=C(C=C3)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D37800>
955,CCOC(=O)NC1=C(N=C(C=C1)NCC2=CC=C(C=C2)F)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D374E0>
956,CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CO)C(C)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D37490>
957,CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D37EE0>
958,COCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D370D0>
959,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D37C60>
960,CCCCCC(CCC1C(CC2C1CC3=C(C2)C(=CC=C3)OCC(=O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D37BC0>
961,CCOC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)C(=O)OCCl,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D37260>
962,CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D379E0>
963,CNCC(C(C(C(CO)O)O)O)O.CNCC(C(C(C(CO)O)O)O)O.C(CN(CC(=O)O)CC(=O)[O-])N(CCN(CC(=O)O)CC(=O)[O-])CC(=O)[O-].[Gd+3],<rdkit.Chem.rdchem.Mol object at 0x0000023A0BDC3AD0>
964,C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)COP(=O)(O)O)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000023A0BDC3E40>
965,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O.C1=CC=C2C(=C1)C=CC(=C2O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0BDC3210>
966,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0BDC3530>
967,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,<rdkit.Chem.rdchem.Mol object at 0x0000023A0BDC38F0>
968,CCCN(CCC1=CC=CS1)C2CCC3=C(C2)C=CC=C3O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0BDC3F30>
969,CCC(C(=O)N)N1CCCC1=O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0BDC3760>
970,CCOC1=CC=CC=C1OCCNC(C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A0BDC3D00>
971,COC1=C(C=C(C=C1)C2=CC3=C(C=C2)C=C(C=C3)C(=O)O)C45CC6CC(C4)CC(C6)C5,<rdkit.Chem.rdchem.Mol object at 0x0000023A0BDC3620>
972,CCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O.CC(C)(C)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A0BDC3C60>
973,CCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0BDC3080>
974,CC12CCC3C(C1CCC2=O)CC(=C)C4=CC(=O)C=CC34C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0BDC3D50>
975,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A530>
