,smiles,mols
1121,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F469F80>
1122,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A030>
1123,C[C@]1(CN2C=C(N=C2O1)[N+](=O)[O-])COC3=CC=C(C=C3)N4CCC(CC4)OC5=CC=C(C=C5)OC(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A080>
1124,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A0D0>
1125,CC1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A120>
1126,CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A170>
1127,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=C(C5=C4)CN(C)C)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A1C0>
1128,CN(C)CCOC1=CC=C(C=C1)C(=C(CCCl)C2=CC=CC=C2)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A210>
1129,CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A260>
1130,C1CCC2=C(C1)C=CC=C2NC3=NCCN3,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A2B0>
1131,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCCC3CC2C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A300>
1132,C1CC(CCC1CN)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A350>
1133,C1C(C1N)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A3A0>
1134,C[C@@]1(C2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)NCNCCCC[C@@H](C(=O)O)N)N(C)C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A3F0>
1135,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A440>
1136,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A490>
1137,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A4E0>
1138,CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CCC4=CC(=O)C=CC43C)F)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A530>
1139,CC1=CC(=CC(=C1OC2=NC(=NC(=C2Br)N)NC3=CC=C(C=C3)C#N)C)C#N,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A580>
1140,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A5D0>
1141,C1N2CN3CN1CN(C2)C3.C1=CC=C(C=C1)C(=O)NCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A620>
1142,C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A670>
1143,C(CNCCNCCN)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A6C0>
1144,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A710>
1145,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A760>
1146,CC1(C(=O)N(C(=O)O1)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A7B0>
1147,CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C(=C2)OC)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A800>
1148,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A850>
1149,C[C@@H]1C[C@H]2C3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)SCF)O)C)O)F)C)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A8A0>
1150,CC1=C(C=CC2=C1C(=[NH+]C(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A8F0>
1151,CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A940>
1152,CC1=C(C(=C2CCC(OC2=C1C)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A990>
1153,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46A9E0>
1154,CN1C2CCC1CC(C2)OC(=O)C3=CNC4=CC=CC=C43,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46AA30>
1155,C1CC[N+]2(C1)C3CCC2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46AA80>
1156,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46AAD0>
1157,C1CCC(CC1)[C@@H]2C[C@H](N(C2)C(=O)CP(=O)(CCCCC3=CC=CC=C3)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46AB20>
1158,C1[C@@H]2[C@@H](C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46AB70>
1159,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)Cl)O)C)C)C(=O)CO,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46ABC0>
1160,CC(=O)NCCCS(=O)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46AC10>
1161,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O.[Na+].[Na+].[Na+].[Na+].[Fe+3],<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46AC60>
1162,CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46ACB0>
1163,CN1CCC(=C2C3=CC=CC=C3CCN4C2=NC=C4C=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46AD00>
1164,CCCCC[C@H](CC[C@@H]1[C@H](C[C@@H]2[C@H]1CC3=C(C2)C(=CC=C3)OCC(=O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46AD50>
1165,CCCCCCCC(=O)CCC1C(CC(C1CC=CCCCC(=O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46ADA0>
1166,CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46ADF0>
1167,CC(C)C(C(=O)OCCOCN1C=NC2=C1NC(=NC2=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46AE40>
1168,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(C(C)C)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46AE90>
1169,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46AEE0>
1170,CCOC(=O)O[C@@]1(CCC2[C@@]1(C[C@@H](C3C2CCC4=CC(=O)C=C[C@]34C)O)C)C(=O)OCCl,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46AF30>
1171,C1CC2=CC=CC=C2N(C(=O)[C@H]1N[C@H](CCC3=CC=CC=C3)C(=O)O)CC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46AF80>
1172,CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B030>
1173,C=CC(CCC(=O)O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B080>
1174,CC(C(=O)N1C2CCCCC2CC1C(=O)O)NC(CCC3=CC=CC=C3)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B0D0>
1175,CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B120>
1176,CC1=CC=CC=C1O[C@H](CCNC)C2=CC=CC=C2.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B170>
1177,C1COC[C@H]1OC2=CC=C(C=C2)CC3=C(C=CC(=C3)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B1C0>
1178,CCCNS(=O)(=O)NC1=C(C(=NC=N1)OCCOC2=NC=C(C=N2)Br)C3=CC=C(C=C3)Br,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B210>
1179,CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B260>
1180,C1CC(OC1CO)N2C=CC(=NC2=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B2B0>
1181,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B300>
1182,CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)N=C(N)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B350>
1183,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B3A0>
1184,Cl[Zn]Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B3F0>
1185,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B440>
1186,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B490>
1187,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B4E0>
1188,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B530>
1189,CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B580>
1190,CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3([C@@H]2COC(=O)N)OC)N4)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B5D0>
1191,C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B620>
1192,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B670>
1193,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B6C0>
1194,C[N+]1(CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)CCC=CCCC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5[C@H]4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B710>
1195,CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B760>
1196,CC1=C(C=CC2=C1C(=NC(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC.C(=O)[C@@H]([C@H]([C@@H]([C@@H](C(=O)O)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B7B0>
1197,CC(C(CN1C=NC=N1)(C2=C(C=C(C=C2)F)F)O)N3CCC(=C)CC3,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B800>
1198,[N]=O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B850>
1199,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(C(C)O)C(=O)N.CC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B8A0>
1200,CC(=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B8F0>
1201,CC(=O)O.C1CC[C@H]2[C@@H](C1)CC(N2C(=O)C3CC4=CC=CC=C4CN3C(=O)[C@H](CO)NC(=O)[C@H](CC5=CC=CS5)NC(=O)CNC(=O)C6C[C@H](CN6C(=O)C7CCCN7C(=O)C(CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)N)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B940>
1202,CC(C)C1=NC(=CS1)CN(C)C(=O)NC(CCN2CCOCC2)C(=O)NC(CCC(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)CC5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B990>
1203,B1(C2=C(CO1)C=C(C=C2)F)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46B9E0>
1204,CC1=C2C(=C(C(=C1C)OC(=O)CCC(=O)OCCO)C)CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46BA30>
1205,CN1CC[C@]23[C@@H]4[C@@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3C(=O)CC4,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46BA80>
1206,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46BAD0>
1207,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(COC(=O)C4)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46BB20>
1208,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46BB70>
1209,CCCCC[C@@H](C=C[C@H]1[C@@H](C[C@@H]([C@@H]1CC=CCCCC(=O)O)O)O)O.C(C(CO)(CO)N)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46BBC0>
1210,CC1=NC2=C(N1)CCN(C3=CC=CC=C32)C(=O)C4=CC=C(C=C4)NC(=O)C5=CC=CC=C5C6=CC=CC=C6,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46BC10>
1211,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O.C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C(=O)O)O)O)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46BC60>
1212,C(C(C(=O)[O-])[S-])C(=O)[O-].[Na+].[Na+].[Au+],<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46BCB0>
1213,C(=NC(=N)N)(N)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46BD00>
1214,[O-][99Tc](=O)(=O)=O.[Na+],<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46BD50>
1215,CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46BDA0>
1216,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46BDF0>
1217,CCN[C@H]1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC.CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46BE40>
1218,C[C@@H](C(=O)OC(C)C)NP(=O)(OC[C@@H]1[C@H](C([C@@H](O1)N2C=CC(=O)NC2=O)(C)F)O)OC3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46BE90>
1219,CN(C)C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)O[C@@H]4CCOC4,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46BEE0>
1220,C[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](CCCCN)N.CS(=O)(=O)O.CS(=O)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46BF30>
1221,CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46BF80>
1222,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C030>
1223,CC[C@H](C)[C@@H](C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CS)C(=O)N[C@@H](CS)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(=O)N)C(=O)O)NC(=O)CN.C[C@H]([C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)O)NC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC6=CN=CN6)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC7=CC=CC=C7)N)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C080>
1224,CNC(=O)C1=CN(N=C1)C2=NC3=C(C(=N2)N)N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C0D0>
1225,CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C120>
1226,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C170>
1227,C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C1C0>
1228,C(CS)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C210>
1229,CCC1=C2C=C3C(=C(C(=CC4=NC(=CC5=NC(=CC(=C1C)N2)C(=C5CCC(=O)O)C)C(=C4C)CCC(=O)O)N3)C(C)O)C.[Na+],<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C260>
1230,C[C@@H](C1=NC=NC=C1F)[C@](CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C2B0>
1231,CC(=O)N[C@H](COC)C(=O)NCC1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C300>
1232,[H+].[H+].CCOC1=CC=C(C=C1)C[C@@H](CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Gd+3],<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C350>
1233,C[C@H](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)O[C@@H]2[C@@H](N(CCO2)CC3=NC(=O)N(N3)P(=O)(O)O)C4=CC=C(C=C4)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C3A0>
1234,CC(=O)[O-].CC(=O)[O-].[Ca+2],<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C3F0>
1235,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C440>
1236,C1CC(C1)(C(=O)O)C(=O)O.N.N.[Pt],<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C490>
1237,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C4E0>
1238,C[C@@H](C(=O)N1CC2=CC(=C(C=C2C[C@H]1C(=O)O)OC)OC)N[C@@H](CCC3=CC=CC=C3)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C530>
1239,C[C@H](C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCNC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CC=C(C=C2)NC(=O)N)NC(=O)[C@H](CC3=CC=C(C=C3)NC(=O)[C@@H]4CC(=O)NC(=O)N4)NC(=O)[C@H](CO)NC(=O)[C@@H](CC5=CN=CC=C5)NC(=O)[C@@H](CC6=CC=C(C=C6)Cl)NC(=O)[C@@H](CC7=CC8=CC=CC=C8C=C7)NC(=O)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C580>
1240,COC1=NC(=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C5D0>
1241,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C620>
1242,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C670>
1243,[O-2].[O-2].[O-2].[249Cf].[249Cf],<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C6C0>
1244,CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C710>
1245,CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.O.[Co],<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C760>
1246,C1CN(CCC1NC(=O)C2=CC=CC=C2C3=CC=C(C=C3)C(F)(F)F)CCCCC4(C5=CC=CC=C5C6=CC=CC=C64)C(=O)NCC(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C7B0>
1247,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A7F46C800>
